ځواک	d͡zwɑk
سم	səm
موټک	muʈak
راسې	rɑse
مېلوه	melawa
پښتنه	paʂt̪ana
ځای	zɑi
ډول	ɖawl
نږدې	niɡde
اوږه	eʒa
ږ	ʝe
برج	brad͡ʒ
لوبول	lobawəl
ګرځېدل	ɡərd͡zed̪əl
څنډه	tsənɖa
بړستن	bɺ˞əstən
ختل	xat̪əl
باندې	bɑnde
ښه	ʃa
سرېښ	sreç
هيله	hila
ټاپو	ʈɑpu
فرانسه	ɸrɑnsa
جوړ	dʒoɻ
کېدل	kedəl
بوره	bura
څرخول	tsarxawəl
ې	ɪ
چيچل	tʃitʃəl
دوی	d̪uj
پوهنه	pohəna
سرېښ	srex
زمونږ	zəmunɡ
ۍ	xəzinaje
املوک	amluk
غوښه	ɣwaxa
ډله	ɖala
دروغ	d̪ʊrwɑɣ
ښامار	ʃɑmɑr
ليدل	lidəl
غاښ	ɣɑx
ژېړ	zjaɻ
ارزښت	arzəʃt̪
ۀ	hehamza
توت	t̪ut̪
ع	ʔain
وړوکی	waɺ̢ukai
ځېل	d͡zel
فردوس	pard̪aws
ګوړه	ɡwəɽa
اسمان	asmɑn
کینخي	kinaxi
خواږه	xwɑʐə
غ	ɣ
منځ	mandz
بازو	bɑzu
اوولس	uwəlas
بادول	bɑdawəl
څاوار	t͡sɑwɑr
بغور	bəɣwər
ژګاګ	ʒɪɡɑɡ
سترګه	st̪ərɡa
ګړندی	ɡəɺ̢anɖai
منځ	manz
ميليون	miljun
پښتنه	paxt̪ana
څکل	tskəl
درېدل	d̪red̪əl
باڼه	bɑɳə
وګړی	wəɡəɻai
ذ	zɑl
لوستل	lwəst̪əl
خواشينی	xwɑʃinai
ګنده	sxɑ
درملپوهنه	d̪ərməlpohəna
لېور	lewar
سخی	sxaɪ
خونه	xuna
کور	kor
غښتل	ɣəʂt̪əl
نښتر	nəʃt̪ar
اپيم	apim
زموږ	zmuʐ
پړانګ	pɽɑŋɡ
مېجی	meʒai
تاسې	tɑso
هوکړه	hokɻa
خړ	xəɻ
هدف	adəp
انګلستان	eŋɡlɪst̪ɑn
مېخ	məɣʒai
قطر	katər
ګړدود	ɡəɻd̪od̪
غوړي	ɣwaɺ̢i
ۀ	zwarakai
پسرلی	pəsərlai
ښاغلی	xɑɣəlai
موسيقي	musiqi
مېخ	mex
شډل	ʃəɖəl
چای	t͡ʃɑi
ش	ʃ
څرګند	t͡sərɡəŋd̪
ډوډۍ	ɖoɖəi
ړومبی	ɺ˞umbai
مزری	mzaraɪ
بل	bəl
ځای	d͡zi
غوبه	ɣoba
رحم	rahəm
بدلېدل	badledəl
تاسې	tɑse
اولس	uləs
بيول	biwəl
اورګاډی	worɡɑɖaɪ
کوڼ	kuɳ
وېښته	wextə
کښې	kxe
موږک	muɡək
پوهېږي	poheʐi
تاوول	tɑwawəl
ټينګ	ʈiŋɡ
ق	q
ږغېدل	ʐaɣedəl
ں	nunpoza
غاښ	ɣɑʂ
زه	zə
ستاسو	st̪ɑso
ښه	xa
تور	t̪or
شپږ	ʃpaɡ
غر	ɣar
زمرۍ	zmarəi
ږ	ɡ
اوږه	wáʐa
كاچوغه	kɑt͡ʃoɣa
ښۀ	ʃə
پيل	pil
زړهور	zɽawar
نښتر	nəʂt̪ar
يهک	jhak
پ	p
بايلل	bɑiləl
ښ	ʃ
بوټپوهنه	buʈpohəna
غوږ	ɣwaʒ
پلاله	plɑla
دېرش	d̪erʃ
اوړېدل	awɽedəl
کال	kɑl
لوڅ	lut͡s
زباتل	zbɑt̪əl
غوږ	ɣwaʐ
مړه	məɽa
راکول	rɑkawəl
لېږل	leʐəl
ز	ze
واټ	wɑʈ
ڼ	ɳ
بوزېدل	buzedəl
غيم	ɣəjəm
ارزان	arzɑn
انار	anɑr
ا	ɑ
موږ	miʒ
وله	wala
ه	h
جې	d͡ʒe
ي	j
اغوندم	aɣundəm
ورو	wroʊ
تودوخي	təwduxi
مياشت	mjɑʃt̪
واورتون	wɑwrat̪un
لوړل	loɽəl
کالنی	kɑlanai
پيسې	paise
ټوکر	ʈukər
بنګېدل	bəŋɡedəl
مالګه	mɑlɡa
لوند	lund̪
پوڅه	pot͡sa
لرګی	lərɡai
اوسېدونکې	osed̪unke
دې	d̪e
اورول	awrawəl
شپږ	ʃpaʐ
لشه	laʃa
ځينې	zine
لامبو	lɑmbo
ميېر	mjer
موږ	muʐ
دېګ	d̪eɡ
هڅه	hat͡sa
پاکستان	pɑkɪst̪ɑn
مېله	mela
غلا	ɣlɑ
ونه	wəna
خېټه	xeʈa
ی	j
ستر	stər
ا	ʔ
ملګرې	məlɡəre
څپېړه	t͡sapeɽa
اپين	apin
فردوس	pɪrd̪aws
اوش	oʃ
دړ	d̪əɺ˞
ټماټر	ʈamɑʈər
څاښکه	t͡sɑʃka
الوزم	alwəzəm
اوږه	waʐa
غوښتل	ɣuʃtəl
ښه	ʂə
ستورڅک	stort͡sak
ږمنځ	ɡəmənz
پوليس	polis
شوملې	ʃumle
سرېښ	sreʃ
ړ	ɺ˞
هوښيار	huʂjɑr
اغږل	aɣɡəl
يو	jaw
ښه	ʂa
موږک	muʐək
ږ	ʐe
ض	z
ږمنځ	ʐm̩əŋd͡z
ګاڼه	ɡɑɳa
ګټل	ɡaʈəl
زغمل	zɣaməl
مټ	məʈ
واکمن	wɑkman
الوبالو	alubɑlu
لېونی	lewanai
ڼ	nuɳ
وزیرستان	wəzirɪst̪ɑn
پارسیوان	pɑrsiwɑn
خام	xɑm
تېرۀ	t̪erə
پاړو	pɑɻu
شرمښ	ʃʊrməʃ
درولم	darwaləm
کتل	katəl
غپا	ɣapɑ
نږدې	niʐde
ږ	ʒe
رڼا	ruɳɑ
کسم	kəsəm
څلور	t͡salwur
زنه	zəna
دويم	d̪wajəm
ګټه	ɡəʈa
ستايل	st̪ɑjəl
ورولم	warwaləm
پخېدل	pəxedəl
زده	zd̪a
اوږد	uʐd̪
ص	s
ښار	ʂɑr
مړۍ	maɺ̢əi̯
اګل	aɡal
اوږد	uɡd̪
باران	bɑrom
اوبازي	awbɑzi
سږى	səɡaɪ
بابا	bɑbɑ
سرېښ	sareʂ
غړی	ɣəɽaɪ
لامبل	lɑmbəl
کوچنی	kut͡ʃnai
پښتو	pəʂt̪o
اوم	um
ښايي	ʂɑyi
اغزی	aɣzai
غټ	ɣaʈ
خيدک	xaidək
ځغلم	dzɣələm
مرغه	murɣa
کوربه	korba
انګوړی	anɡoɺ˞ai
هګۍ	həɡəi
ګ	ɡ
ټوپکی	ʈupakai
ښارو	çɑro
اووه	uwə
کاګل	kɑɡəl
کتاب	kit̪ɑb
تون	t̪un
پروړه	proɻe
سپره	spəra
نيلي	nili
پنډوس	pənɖus
وګړواکي	wəɡəɻwɑki
شرمښ	ʃərməç
شلتالو	ʃalt̪ɑlu
بده	bəda
هغه	háɣə
پوله	pula
اغږل	aɣaɡəl
آيات	ɑjɑt̪
رېبز	rebəz
لوبه	loba
ښکاره	çkɑra
واک	wɒk
ځمکپوهنه	d͡zməkpohəna
پوه	poh
اورګاډی	orɡɑɖaɪ
نو	no
خدای	xudɑj
اېسټونيا	esʈonjɑ
هېر	her
ح	h
البانيا	albɑnjɑ
ف	f
اتيا	at̪jɑ
ژوندينکه	ʒwand̪inaka
ګېډه	ɡeɖa
ځلمی	zɘlmɑi
ت	te
لپه	lapa
ه	a
هماليۀ	hɪmɑləjə
بالښت	bɑləʂt
جاروکښ	d͡ʒɑrukəʂ
روغتيا	roɣtjɑ
هدف	hədəw
کندهار	kand̪ahɑr
ښکاره	ʃkɑra
ته	tə
غيڼ	ɣun
دپاره	dəpɑra
ئ	kəɻje
ښه	xə
غږېدل	ɣaɡed̪əl
بندي	bənd̪i
بوټان	buʈɑn
اسماني	asmɑni
خمچې	xəmat͡ʃe
بڼوال	bəɳwɑl
بغری	baɣaraɪ
کول	kawəl
زېږېدل	zeʐedəl
پلاله	palɑla
نوي	nawi
پسې	pəse
ځينې	dzine
افغانستان	apɣɑnɪstɑn
ايسلنډ	aisləŋɖ
غښتل	ɣəxt̪əl
اورم	awrəm
اسپه	aspa
بلوک	bluk
خوږ	xoɡ
خواږه	xwɑɡə
افغان	afɣɑn
لوبېدل	lobedəl
نوملړ	numlaɻ
څوک	t͡sok
ښکنځل	xkənd͡zəl
ډ	ɖɑl
دېګلی	d̪eɡlaɪ
بارول	bɑrawəl
ښځينه	xəzina
غيڼ	ɣiɳ
اخښی	axai
اوبه	obə
دويم	d̪waim
ږ	ʝ
ورشو	warʃo
ارزښت	arzəʂt̪
مېچن	met͡ʃən
څارونکى	t͡sɑrunkaɪɪ
بندول	baŋd̪əwəl
څېړنه	t͡seɻəna
مالک	mɑlɪk
بښنه	poʂt̪əna
ژور	ʒawar
ع	ʔ
هېر	yer
پلم	pɪlm
غومبه	ɣumba
سټک	saʈak
در	dar
بېل	bjel
نړۍ	nəɽəi
نسواري	naswɑri
څټک	t͡saʈak
میاشت	miɑʃt
را	rɑ
درول	d̪ərəwəl
کنګال	kanɡɑl
ژوپوهنه	ʒopohəna
اومامي	umɑmi
وزير	wəzir
شروع	ʃʊːrʊː
ډول	ɖol
ساپټ	sɒpaʈ
پخول	paxawəl
ش	ʃin
شوتالو	ʃawt̪ɑlu
ګنډل	ɡanɖəl
سوړ	soɻ
غبرګاوی	ɣbarɡɑwai
راوړل	rɑwɽəl
واک	wɑk
څلوېښت	tsalwext
کلک	klak
ښځه	xəd͡za
ښ	ʂ
وږی	wəɡai
نه	nə
ښ	ʃin
يوم	jum
ښکلی	xkwəlai
ړ	ɺ˞e
روسيه	rusja
پايول	pɑyawəl
پیل	pil
سپوږمۍ	spoɡməi
وېښتان	weʃt̪ɑn
نوکغوڅی	nukɣwət͡sai
الوتکه	alwat̪əka
ګډی	ɡəɖaɪ
پنځه	pinzə
ګاډی	ɡɑɖaɪ
وينم	winəm
منټ	mɪnəʈ
اغږم	aɣaʐəm
بدلاری	badlɑrai
ښوونکې	çowunke
سپی	spe
ښامار	çɑmɑr
زاڼه	zɑɳa
يم	jəm
بلا	bəlɑ
منځنی	mənd͡zənəi
آ	ɑ
سږى	səʒaɪ
پښتو	paçt̪o
تڼۍ	t̪aɳəi
خوږ	xoʐ
المانی	almɑnai
ځان	dzɑn
پکان	pakɑn
سره	səra
هوښيار	huxjɑr
څاپېړه	t͡sɑpeɽa
ناسم	nɑsəm
ژ	ʒ
بدي	bədi
پتنګ	pat̪aŋɡ
مرغۀ	mərɣə
مرګ	marɡ
وګړپوهنه	wəɡəɻpohəna
بد	bəd
ګورم	ɡorəm
فرانسه	prɑnsa
ښکاره	ʂkɑra
کلتور	kʊlt̪ur
اتڼ	at̪aɳ
بولم	boləm
لږ	ləʐ
مننه	mənɘnə
ولسوالۍ	wələswɑləi
ساپټ	sɑpaʈ
لار	lɑr
ز	z
ټپاکی	ʈupɑkai
روغتون	roɣt̪un
تاسو	tɑso
ښامار	xɑmɑr
ژامه	ʒɑma
زموږ	emiʒ
سنډا	sanɖɑ
ځ	dzim
ا	alif
کې	ke
ط	twe
ژوندی	ʒwənd̪ai
ح	he
ګيټۍ	ɡiʈəi
ځغستل	d͡zɣəstəl
تلل	t̪ləl
مېښه	meʃa
غېږ	ɣeʝ
اخ	ax
رسنۍ	rəsənai
اوږه	uʐa
بييی	bijaɪ
ژرنده	ʒrand̪a
مټونګى	məʈunɡai
پوهېدل	pohedəl
هلته	halta
اغوستل	aɣostəl
پامدور	pɑmad̪or
طالب	t̪ɑlɪb
ښۀ	çə
کاپيوره	kɑpiwara
بيايم	bjɑjəm
ں	◌̃
لاريون	lɑrjun
ښاغلی	çɑɣəlai
غواړم	ɣwɑɺ̢əm
ځیږ	ziʐ
اورېدل	awredəl
اسپانيا	ɑspɑnjɑ
ګلابي	ɡwəlɑbi
موږ	munɡ
ووړی	woɺ˞ai
لږ	ləʒ
ايسلنډ	aislæŋɖ
کلکوالى	klakwɑlaɪ
رڼا	rəɳɑ
ماښام	mɑxɑm
ودانول	wadɑnawəl
ماڼۍ	mɑɳəi
بنده	band̪a
سپک	ʃpək
وينګ	wajaŋɡ
پرېز	parez
بڼکی	bəɳkaɪ
ناړولی	nɑɻawɘlai
ښکنځل	ʂkənd͡zəl
دروستل	dərwəst̪əl
سرېښ	sareç
تيپي	t̪ipi
غپول	ɣapawəl
شغال	ʃaɣɑl
غوږ	ɣwaʝ
وئ	wəi
ډ	ɖ
ارزانه	arzɑna
ويشتل	wiʃtəl
ړ	ɻ
هدف	hadəf
تانوکی	t̪ɑnukaɪ
پلاز	plɑz
سيلۍ	siləi
ۍ	əi
روغتانۀ	roɣt̪ɑnə
دارو	dɑru
اوږد	uɡəd̪
غوول	ɣowəl
اخښل	axəl
راوستل	rɑwəst̪əl
غاړی	ɣɑɻai
مني	mani
اتلس	at̪əlas
ښځينه	çədzina
مرغه	mərɣə
جګړه	d͡ʒəɡəɺ˞a
ں	nunpaza
تل	tæl
کښې	kçe
ږ	ɡe
پښتون	paʂt̪un
اغږل	aɣʐəl
و	wɑw
بېل	bjal
د	d̪
بهېږم	baheɡəm
کب	kab
لرل	larəl
غاښ	ɣɑç
پرتله	part̪ala
اوږه	uɡa
ګرمي	ɡarmi
هورې	hure
بڼهار	bəɳəhɑr
اوږه	jeʒa
سږى	səʐaɪ
وږی	wəɡe
کونه	kwəna
زېږېدل	zeɡedəl
سمندر	səmənd̪ər
پښتون	paxt̪un
کورنۍ	koranəi̯
مېشيکو	meʃiko
ښه	ʃə
ملګری	məlɡərai
اسکيمو	askimo
ارمان	armɑn
وږی	wəʐai
وړ	wəɻ
منډه	mənɖa
ګل	ɡwəl
سيند	sin̪d̪
پړسوب	paɻsob
غوښتل	ɣuʂtəl
ابادول	abɑd̪awəl
غوښه	ɣwaça
غېږ	ɣwjeɡ
بونا	bonɑ
بهېدل	bəhedəl
اوږه	oʐa
ښوونکی	çowunkaɪ
ر	re
ډګه	ɖəɡa
ه	ə
دانه	dɑna
سکالو	skɑlo
شالي	ʃɑli
ارزښت	arzəçt̪
وخ	wax
لمن	lamən
دی	d̪ai
لس	lɑs
ساړه	sɑɺ̢ə
رنډۍ	rənɖəi̯
اوباسم	ubɑsəm
کړ	kɻ
ويه	waja
لمسی	lmasai
پروت	prot̪
المانيا	almɑnjɑ
شرمښ	ʃərməʂ
زامبه	zɑmba
څکل	tskal
مېشکوړ	meʃkoɻ
يونی	yunai
سوماليا	somɑljɑ
بيزو	bizo
لمونځ	lmunz
پښه	pxa
لوست	lwəst̪
برېت	bret̪
